dt,source,domain,url,title,summary,image,brief,body,raw_page,from
2009-8-10,徽州文化网,,http://www.hzwh.com/article.asp?id=1332,郑寒:刀尖舞动徽文化,,,"郑寒:刀尖舞动徽文化 添加时间：2009年8月10日 发布人：admin 点击数：3350. 郑寒
，安徽歙县人。中国当代著名砚雕家，他的歙砚作品《汉风》曾获得第二届安徽省民间
 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1316,用心灵感悟徽文化的博大精深,,,"徽州自古人文荟萃，丰厚的人文遗产，几乎涵盖了哲学、社会、教育、艺术、宗教、建筑
、医学诸多方面。宋代兴起的理学是儒家思想的一个流派，明清两代达到巅峰，与 ...",,,
,徽州文化网,,http://www.hzwh.com/Article.asp?id=1614,徽文化元素：徽州习俗,,,"中国的民俗文化，是5000年中华民族的悠久历史给我们留下的瑰宝。黄山市（原徽州
地区）自秦始皇开国即建有黟、歙两县，又位于皖南山区，历史上交通必塞，很多民间
 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1456,徽文化创意产业园项目,,,"徽文化创意产业园是集徽文化保护传承、展示、研究功能，徽文化产品的设计、开发、
生产、交易功能以及各类文化人才的集聚、研讨、创作、休闲功能为一体的文化创业 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=742,徽文化旅游要正确定位,,,"徽文化要正确定位。单一发展徽文化会出现狭隘市场，在中国旅游市场，文化游客量
不是很大，一般的游客还是复合型的，要有休闲、观光、文化，纯看徽文化的人要相对
 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=743,谈徽文化人文旅游开发的创新,,,"积极争取融入长三角经济圈的黄山市，20多年来迅猛发展的徽州文化人文旅游开发，
在目前也必须有一种创新的思路，在现有基础上，迎接三角幅射，呼应浙江西进，求 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1457,打造徽文化品牌加快黄山文化产业发展,,,"打造徽文化品牌加快黄山文化产业发展. --对培植黄山市文化产业及竞争力的分析与
建议. 随着国民经济的快速增长和国民收入水平的提高传统的文化发展格局发生 ...",,,
,徽州文化网,,http://www.hzwh.com/toplistb.asp?id=266,文化产业,,,"2013-2020年黄山市文化产业发展战略研究报告目录. 2015-03-12 ... 徽州洪建华
竹刻研究中心. 2013-12-04 ... 打造徽文化品牌加快黄山文化产业发展. 2013-12-04.",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1785,黄山徽派文化游攻略,,,"黄山市不仅以黄山为代表的自然景观出名，更以徽文化为灵魂的人文景观闻名。徽
文化是中国三大古文化之一(徽文化、藏文化、敦煌文化)，黄山市是古代徽州地区的大
 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1325,做好徽学会文章，深挖徽文化内涵,,,"黄山白岳何森森，毓秀钟灵郁郁文。六艺百家谁述作，徽州学起看卿云。” 1 9月16日，
徽州学界企盼已久的歙县徽州学学会宣告成立。该学会常务副会长徐普来表示，要 ...",,,
,徽州文化网,,http://www.hzwh.com/Article.asp?id=1305,徽文化吸引世界目光,,,"气势恢弘的徽班进京、民俗味十足的迎亲报捷、造型独特的轩辕风火轮、威风锣鼓响
天震地，连日来，徽州民间艺术代表团的歌舞戏剧表演吸引了来自五大洲的艺术家们
 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=593,四大徽班与京戏,,,"徽班同徽商一样具有开放性。它能汇合四方之人，五方之音，博采众长，不断创新。
乾隆五十五年(1790)，乾隆皇帝八十寿辰时，”三庆班”在徽商江鹤亭的资助下，进京 ...",,,
,徽州文化网,,http://www.hzwh.com/toplistb.asp?id=229,徽学园圃,,,"... 年12月31日星期三. 您的位置: 首页>>徽州册>>徽学园圃 ... 安大引领徽文化研究
全国多... 徽州文化系列专题 ... 推动徽州传统文化的普及宣传. 2015-03-06. 徽学与 ...",,,
,徽州文化网,,http://www.hzwh.com/article.asp?id=1459,徽州文化艺术长廊,,,"徽州文化艺术长廊项目是市委、市政府确定的文化产业精品打造工程重点项目，是
建设文化繁荣先行区的重要举措，也是创新旅游、文化、生态“三位一体”发展模式的 ...",,,
2004-2-5,徽州文化网,,http://www.hzwh.com/Article.asp?id=1318,把徽文化研究推上新台阶,,,"把徽文化研究推上新台阶 添加时间：2004年2月5日 发布人：admin 点击数：1106. 1
月30日，参加市政协四届二次会议的委员报到。作为此次会议宣传报道的一次内容，
 ...",,,
,徽州文化网,,http://www.hzwh.com/Article.asp?id=2175,安徽文化与徽州文化,,,"安徽文化不限于徽文化。更不等同于徽文化。而是包含了淮河文化、 桐城文化、新安
文化 ( 亦称徽文化 ) 在内的内容丰富、地域广阔、南北兼容的文化 。 众所周知，安徽 ...",,,
