dt,source,domain,url,title,summary,image,brief,body,raw_page,from
16-11-28,中安在线,,http://cul.anhuinews.com/system/2016/11/28/007515276.shtml,"洪建华夫妇的竹刻人生
",,, 谁能想到，洪建华夫妇这对一无学历、二无家传、三无师承的“三无大师”成了省级非物质文化遗产·徽派竹雕传承人；谁又能想到，他们投资建设的徽派雕刻博物馆竟然成为国家级非物质文化遗产...,,,
16-11-21,中安在线,,http://cul.anhuinews.com/system/2016/11/21/007510305.shtml,"徽州民歌传人操明花校园授艺
",,," 近日，省非物质文化遗产徽州民歌传承人操明花前往休宁县海阳二小、歙县城关小学和徽州区岩寺镇中心学校，开展徽州民歌进校园传习活动。
“磨米磨麦，磨米磨麦……”随着教室里传来...",,,
16-11-03,中安在线,,http://cul.anhuinews.com/system/2016/11/03/007497425.shtml,"黄山楹联漫谈
",,, 黄山楹联第一人当推明朝诗人余绍祉。他遍历祖国名山大川，见到无数奇峰怪石，却感到抵不上黄山峰林地貌之奇特怪异、千姿百态，于是高吟道：人间有石皆奴仆，天下无山可弟兄。接着，他对...,,,
16-01-26,中安在线,,http://cul.anhuinews.com/system/2016/01/26/007194809.shtml,"徽派雕刻——徽州木雕艺术
",,, 徽州民居、家具木板和圆木雕刻艺术的简称。木雕在旧属徽州各县分布之广在全国屈指可数，宅院内的屏风、窗楹、栏柱，日常使用的床、桌、椅、案和文房用具均可一睹木雕的风采，几乎是无村...,,,
16-01-26,中安在线,,http://cul.anhuinews.com/system/2016/01/26/007194808.shtml,"徽派雕刻——徽州砖雕艺术
",,," 徽州砖雕徽州砖雕的造型，来源于汉画象砖。汉画象砖大都是模印砖坯刻画后入密烧制，嵌窃时再进行修刻而定型的。如河南邓县墓中的画像砖，雕刻了汉魏六朝乐队演奏的形象，神态极为生动。
...",,,
16-01-26,中安在线,,http://cul.anhuinews.com/system/2016/01/26/007194805.shtml,"徽派雕刻——徽州石雕艺术
",,," 传统徽州四雕之一。在徽州城乡布很广，类别亦多，主要用于寺宅的廊柱、门墙、牌坊、墓葬等处的装饰，属浮雕与圆雕艺术，享誉甚高。
徽州石雕题材受雕刻材料本身限制，不及木雕与砖...",,,
16-01-26,中安在线,,http://cul.anhuinews.com/system/2016/01/26/007194776.shtml,"徽州古民居雕刻装饰研究
",,, 徽州因明清两朝的繁盛而在历史上留下浓墨重彩的一笔，建筑就是那个时代的重要表现之一。当时的徽商好儒，加之徽州的版画、金石、徽剧和新安画派的影响，及社会的大量需求，徽州的雕刻水...,,,
16-01-26,中安在线,,http://cul.anhuinews.com/system/2016/01/26/007194780.shtml,"徽派雕刻——忆千年沧桑，探秘西递牌楼
",,, 西递位于安徽省黄山市黟县城东8公里处，因地处古徽州府之西，曾设驿站铺递所而得名。作为唐李后裔避难改胡姓世居之地，西递村始建于北宋年间，距今已有近千年的历史。相传与绩溪胡氏同宗...,,,
14-07-16,中安在线,,http://cul.anhuinews.com/system/2014/07/16/006488389.shtml,"谭笔戏墨
",,," 文房四宝之一的毛笔品类中，宣笔自然是大名鼎鼎。可你知道吗，安徽还有一个地方的毛笔丝毫不亚于宣笔，那便是阜阳市临泉县的谭棚毛笔。
延绵不断的制笔工艺
顾名思义，谭棚毛...",,,
14-07-16,中安在线,,http://cul.anhuinews.com/system/2014/07/16/006488386.shtml,"飞虹横卧庐州城（二）
",,," 第一座洋灰桥
古老的庐州在有城墙的年代，七座城门前的桥梁有两座是吊桥，其中，威武门前的最为壮观。
那时人们要想从大东门出城，必须要守城的兵勇放下吊桥，来来往往煞是费...",,,
14-07-15,中安在线,,http://cul.anhuinews.com/system/2014/07/15/006487406.shtml,"体古法之功具时法之新——吴前琪书法漫谈
",,, 吴前琪是近来在书坛崛起的一位实力派青年书法家。近几年来，他持续的在各类国展中获奖、入展，已引起圈内人士的广泛关注。作为他的朋友和同道，我们在分享他成功的喜悦的同时，也在梳理...,,,
14-07-14,中安在线,,http://cul.anhuinews.com/system/2014/07/14/006486489.shtml,"松萝茶被窃秘史
",,," 英国植物学家、冒险家福钧，在他《茶叶和鲜花之路》这部手记的字里行间隐藏着一个秘密。
1842-1845年间，福钧曾作为伦敦园艺会领导人在中国待过一段时间。在旅居中国的日子里，他学...",,,
14-07-14,中安在线,,http://cul.anhuinews.com/system/2014/07/14/006486477.shtml,"徽派雕刻——古老徽州明清建筑中木雕艺术
",,," 徽州古建筑中的砖、木、石三雕，在我国明、清建筑史上别具一格，饮誉海内。
近年来国内及欧美、日本、东南亚等地建筑学界的学者和其他方面的专家来徽州考察三雕艺术与古建筑者，不...",,,
14-07-11,中安在线,,http://cul.anhuinews.com/system/2014/07/11/006485167.shtml,"徽州为什么称为“文献之邦”
",,, 徽州作为极具特色的地域文化区，在宋代就已经基本形成。明代以来徽商迅速崛起，更加有力的推动了教育和学术文化事业的发展。学者著述丰富，藏书众多，刻书出版业发达，故被誉称为文献之...,,,
14-07-10,中安在线,,http://cul.anhuinews.com/system/2014/07/10/006483550.shtml,"飞虹横卧庐州城(一)
",,, 古庐州从地理位置上看，雄踞长江、淮河之间，历史上是河汊密布，小桥流水。城里是百步一桥，城外是飞虹横卧。水在桥下流，人在桥上走，弥漫着水乡的风韵。就让我们追寻历史上合肥那一座...,,,
14-07-10,中安在线,,http://cul.anhuinews.com/system/2014/07/10/006483488.shtml,"新安医学：新安郑氏喉科学术著作学术特色
",,, 新安郑氏喉科，指《中医大辞典》收载的郑梅涧、郑枢扶等8位新安郑氏医家为代表的家族医学人才链，在近500年的医学实践中不断积累临床各科经验而形成的家传医学。其一支一脉相承的时间跨...,,,
14-07-07,中安在线,,http://cul.anhuinews.com/system/2014/07/07/006479567.shtml,"徽州文化:全国唯一的女祠堂——清懿堂
",,," 全国唯一一座女祠堂清懿堂坐落在国家级历史文化名城安徽歙县棠樾村西端，与棠樾牌坊群相邻。
祠堂作为封建宗法制度下同族人共同祭祀祖先的房屋，向为男人的圣殿。他们在这里决议族...",,,
14-07-07,中安在线,,http://cul.anhuinews.com/system/2014/07/07/006479543.shtml,"华夏文明的圣火——皋陶文化
",,," 五帝、三王、皋陶、孔子，人之圣也。(《论衡》)皋陶与尧、舜、禹齐名被后人尊为上古四圣。唐玄宗以李氏始祖皋陶为荣，于天宝二载追封皋陶为德明皇帝(《唐书.玄宗本纪》)。
皋陶部落...",,,
14-07-02,中安在线,,http://cul.anhuinews.com/system/2014/07/02/006475120.shtml,"桐城派的三个时期——初创、兴盛、末流
",,," 桐城派从产生到终结，大体经历了初创、兴盛、末流三个时期。
初创时期时间为清康熙、乾隆年间，代表人物有戴名世、方苞、刘大櫆。明代中叶以后，桐城学术兴起，士人多结社讲学，能...",,,
14-06-30,中安在线,,http://cul.anhuinews.com/system/2014/06/30/006472720.shtml,"漫漫古皖道
",,, 千百年来，皖山皖水之间，蜿蜒着一条南北交通要道古皖道。它是连接安庆府与六安州的一条官道、驿道、商道、兵道、文化之道。它向南连接古徽道直通上海、苏杭和两广，取江海之利；向北直...,,,
14-06-26,中安在线,,http://cul.anhuinews.com/system/2014/06/26/006469773.shtml,"安徽省非物质文化遗产：砖雕、石雕、木雕
",,," 时间：2006年
类别：民间美术
地区：安徽，江西
编号：Ⅶ-37
申报地区或单位：安徽省黄山市；江西省婺源县
一、简介
古代徽州辖地包括今天的安徽省黄山市...",,,
14-06-26,中安在线,,http://cul.anhuinews.com/system/2014/06/26/006469746.shtml,"徽州文化中的烟文化
",,, 徽州文化的内容包罗万象，如徽州土地制度、徽商、徽州历史名人、徽州科技、新安理学、新安医学、徽州戏曲、新安画派、徽州版画、徽州工艺、徽州文献、徽派建筑、徽菜等等。涉及徽州经济...,,,
14-06-26,中安在线,,http://cul.anhuinews.com/system/2014/06/26/006469719.shtml,"合肥火笔画
",,," 火笔画，又称烙画、烫画，起源于西汉，兴盛于东汉宫廷，距今已有两千多年的历史。后来由于连年灾荒战乱，烙画工艺曾一度失传。直到明末清初，才真正走进民间并且逐步流传开来。
安...",,,
14-06-24,中安在线,,http://cul.anhuinews.com/system/2014/06/24/006467283.shtml,"论“桐城派”
",,," 古云师法，无所谓宗派者，有之，自宋吕居仁江西宗派图始。然?蛔嫒??之说，山谷、后山、简斋，尚在人口，其下则蔑如也。可见一时好尚，未为定论。
乃乾隆中程鱼门(曾文正谓周书昌，...",,,
14-06-19,中安在线,,http://cul.anhuinews.com/system/2014/06/19/006462652.shtml,"徽州的天井文化
",,, 走进徽州静谧的古村落，仰看峰头丛林滴翠，俯听涧底细语泉声，脚踏流金岁月蚀磨的石板，穿过似乎与世隔绝的小街，但见被岁月惦记的民居，虚掩在浓荫古树翠竹之中。若入高墙重门，穿过过...,,,
14-06-19,中安在线,,http://cul.anhuinews.com/system/2014/06/19/006462648.shtml,"马头墙内外的徽州女人
",,, 安徽南端的徽州地域，黄山白岳新安江山水秀美，在蓝天白云绿水青山掩映之中，徽州古村落高低起伏、错落有致的马头墙时隐时现，中国画里的乡村成为世人艳羡的最佳宜居环境。以马头墙为特...,,,
14-06-17,中安在线,,http://cul.anhuinews.com/system/2014/06/17/006460205.shtml,"精雕细刻铸华章——记徽雕艺术家曹篁生
",,," 年近40的曹篁生出生于古徽州的一个徽雕世家。初见面时，视线便被他那一双手所吸引：修长，但有力，上面布满了十几年来各种雕刻刀留下的新旧伤痕。
七八岁时，曹篁生开始围着擅做木...",,,
14-06-17,中安在线,,http://cul.anhuinews.com/system/2014/06/17/006460178.shtml,"徽派版画：镌印艺术传奇
",,," 徽派版画发端于中唐，崛起于明清，作为受到刻书影响而形成的艺术流派，徽派版画文人意趣与民间装饰趣味交相呼应，在中国文化史上更具有深远的影响和举足轻重的地位。
小到图书插画...",,,
14-06-17,中安在线,,http://cul.anhuinews.com/system/2014/06/17/006460057.shtml,"新安理学
",,, 新安理学是中国思想史上曾起过重大影响的学派，而在新安(后称徽州)的传播和影响尤深，世称新安理学。其奠基人程颢、程颐及集大成者朱熹，祖籍均在新安江畔的徽州(今黄山市屯溪区篁墩)，...,,,
14-06-12,中安在线,,http://cul.anhuinews.com/system/2014/06/12/006455947.shtml,"文脉蜿蜒拓徽州
",,,"吴冠中笔下的皖南村落
文房四宝雕刻
流经皖南山区，长度不足300公里的新安江，是中国大地颇具传奇色彩的河流。由于重视文化教育，这里是名副其实的科举之乡，明清时期产生了数以百计的...",,,
14-07-14,中安在线,,http://cul.anhuinews.com/system/2014/07/14/006486477.shtml,"徽派雕刻——古老徽州明清建筑中木雕艺术
",,," 徽州古建筑中的砖、木、石三雕，在我国明、清建筑史上别具一格，饮誉海内。
近年来国内及欧美、日本、东南亚等地建筑学界的学者和其他方面的专家来徽州考察三雕艺术与古建筑者，不...",,,
14-07-11,中安在线,,http://cul.anhuinews.com/system/2014/07/11/006485167.shtml,"徽州为什么称为“文献之邦”
",,, 徽州作为极具特色的地域文化区，在宋代就已经基本形成。明代以来徽商迅速崛起，更加有力的推动了教育和学术文化事业的发展。学者著述丰富，藏书众多，刻书出版业发达，故被誉称为文献之...,,,
14-07-10,中安在线,,http://cul.anhuinews.com/system/2014/07/10/006483550.shtml,"飞虹横卧庐州城(一)
",,, 古庐州从地理位置上看，雄踞长江、淮河之间，历史上是河汊密布，小桥流水。城里是百步一桥，城外是飞虹横卧。水在桥下流，人在桥上走，弥漫着水乡的风韵。就让我们追寻历史上合肥那一座...,,,
