url,token title,flag
http://cul.anhuinews.com/system/2013/12/19/006239906.shtml,"徽墨 - 徽墨 , “ 文房四宝 ” , 古 徽 州府 , -
",pos
http://cul.anhuinews.com/system/2013/12/20/006241037.shtml,"徽州 独特 的 传统 美食 ―― 石头 - 徽州 , 石头 , 饮食 -
",pos
http://cul.anhuinews.com/system/2013/12/23/006242654.shtml,"徽州 古城 ―― “ 中国 徽墨 之 都 ” 歙县 - 徽州 古城 , 歙县 , 徽 文化 -
",pos
http://cul.anhuinews.com/system/2013/12/24/006243916.shtml,"徽州 古道之-- 江南 第一 关 - “ 江南 第一 关 ” , 徽 杭 古道 , 清凉 峰 -
",pos
http://cul.anhuinews.com/system/2013/12/24/006243944.shtml,"徽菜 菜系 的 特点 - 徽菜 , 皖南 菜 , 沿 淮菜 -
",pos
http://cul.anhuinews.com/system/2013/12/25/006244896.shtml,"徽州 古道 之 ―― 徽 浮 古道 - 徽 浮 古道 , 徽 州府 , 江西 浮梁 县 -
",pos
http://cul.anhuinews.com/system/2013/12/26/006246291.shtml,"东汉 字 砖 里 的 亳州 - 亳州 , 东汉 字 砖 , 曹 操 , 黄巾起义 -
",neg
http://cul.anhuinews.com/system/2013/12/30/006249658.shtml,"花 山 剪纸 名列 安徽省 第四 批 非 遗 名录 - 花 山 剪纸 , 非 遗 名录 , 文化 安徽 -
",pos
http://cul.anhuinews.com/system/2013/12/31/006250854.shtml,"徽州 目 连 戏 - 徽州 , 目 连 戏 , 戏剧 文化 -
",pos
http://cul.anhuinews.com/system/2014/01/02/006254149.shtml,"徽菜 美食-- 徽菜 的 代表 佳作 -
",pos
http://cul.anhuinews.com/system/2014/01/08/006263466.shtml,"【 天龙 寺 】 老酒 中 荡漾 的 徽州― 酒 越 久 老酒 庄 印象 -
",pos
http://cul.anhuinews.com/system/2014/01/08/006264811.shtml,"安徽 黄梅戏 剧院 “ 天仙 配 大 舞台 ” 亮相 合肥 1912 街区 -
",neg
http://cul.anhuinews.com/system/2014/01/10/006267826_01.shtml,"你 若 安好 便 是 晴天 ―― 林徽因 传
",neg
http://cul.anhuinews.com/system/2014/01/10/006268815.shtml,"人物 画家 焦 亚新 画展 在 合肥 亚明 艺术馆 开幕 （ 图 ） -
",neg
http://cul.anhuinews.com/system/2014/01/13/006270352.shtml,"黄山市 新增 5 家 省级 文化 产业 示范 基地 -
",neg
