url,token title,flag
http://www.ahage.net/huaibei/sankesuixikou.html,"捻军 首领 张乐行 三 克 濉溪 口
",neg
http://www.ahage.net/huaibei/suixixinsijun.html,"新四军 在 濉溪 的 战斗 历程 和 主要 战役
",neg
http://www.ahage.net/huainan/477.html,"豆腐 之 乡 —— 安徽 淮南 的 历史 介绍
",neg
http://www.ahage.net/huainan/479.html,"揭 密 淮南 王 作乱 的 历史 原因
",neg
http://www.ahage.net/huainan/482.html,"历史 文化 名山 —— 淮南 八 公山
",neg
http://www.ahage.net/huainan/755.html,"淮南市 文化教育 情况 介绍
",neg
http://www.ahage.net/huainan/762.html,"第二 届 《 淮南子 》 全国 学术 研讨会 综述
",neg
http://www.ahage.net/huainan/766.html,"戴黍 ： 国外 的 《 淮南子 》 研究
",neg
http://www.ahage.net/huainan/huainanlaozhaopian-dengxiaoping-pengzhen-yangshangkun-liulantaoshichahuainan.html,"淮南 老 照片 ： 邓 小平 、 彭 真 、 杨 尚昆 、 刘 谰涛 视察 淮南
",neg
http://www.ahage.net/huangmei/16116_12.html,"永恒 的 星座 —— 回眸 严 凤 英 仙逝 三十 载 ( 12 )
",neg
http://www.ahage.net/huangmei/16191.html,"岳西 黄梅戏 的 传承 脉络
",neg
http://www.ahage.net/huangmei/18277_17.html,"著名 黄梅戏 演员 吴 亚玲 剧照 图片 （ 组图 ） ( 17 )
",neg
http://www.ahage.net/huangmei/18277_3.html,"著名 黄梅戏 演员 吴 亚玲 剧照 图片 （ 组图 ） ( 3 )
",neg
http://www.ahage.net/huangmei/24712.html,"探访 “ 黄梅 五 朵 金花 ” 之 吴琼
",neg
http://www.ahage.net/huangmei/438.html,"黄梅戏 唱词 表现 形式
",neg
http://www.ahage.net/huangmei/4808.html,"韩 再 芬 —— 想 说 爱 你 不 容易
",neg
http://www.ahage.net/huangmei/6582_5.html,"黄梅戏 发源地 在 宿松 是 不容置疑 的 ( 5 )
",neg
http://www.ahage.net/huangshan/11920_2.html,"邓 小平 游 黄山 ( 2 )
",neg
http://www.ahage.net/huangshan/22000_3.html,"关于 加快 绩溪 历史 文化 名城 保护区 建设 的 思考 ( 3 )
",neg
http://www.ahage.net/huangshan/22085.html,"胡 宗宪 尚书 府 重修 记
",pos
http://www.ahage.net/huangshan/22086_4.html,"汪 华文 化 初探 ( 4 )
",pos
http://www.ahage.net/huangshan/22221_2.html,"文化 古 村 —— 潭 渡 村 ( 2 )
",pos
http://www.ahage.net/huangshan/22384.html,"徽州 往事
",pos
http://www.ahage.net/huangshan/22969.html,"文化馆
",neg
http://www.ahage.net/huangshan/22997.html,"吴 侍郎 墓神道碑
",neg
http://www.ahage.net/huangshan/23011.html,"善待 徽商 遗产
",pos
http://www.ahage.net/huangshan/23012_3.html,"潜 口 民宅 明清 民居 保护 工程 ( 3 )
",pos
http://www.ahage.net/huangshan/23020.html,"世纪 的 历程 —— 潨川 小学 百年 简史
",neg
http://www.ahage.net/huangshan/23029.html,"渐 江 与 西 溪南
",pos
http://www.ahage.net/huangshan/23245.html,"民俗 长卷 —— 休宁县 榆村 廊 亭 街
",pos
http://www.ahage.net/huangshan/23260.html,"躺 在 黄金 炕 上 的 下坑
",pos
http://www.ahage.net/huangshan/23278.html,"休宁县 源 芳 乡 仰 山 探秘
",pos
http://www.ahage.net/huangshan/23333.html,"休宁 临溪 遗存 的 宗族 文化
",pos
